ledger_id,order_id,customer,amount,date,status
led_000902,order_000902,cust_0902,12813.04,2026-08-06,paid
led_000903,order_000903,cust_0903,14999.31,2026-08-19,paid
led_000904,order_000904,cust_0904,4277.76,2026-08-20,paid
led_000905,order_000905,cust_0905,18155.5,2026-08-20,paid
led_000906,order_000906,cust_0906,8771.68,2026-08-19,paid
led_000907,order_000907,cust_0907,1509.26,2026-08-01,paid
led_000908,order_000908,cust_0908,2489.96,2026-08-21,paid
led_000909,order_000909,cust_0909,19390.05,2026-08-09,paid
led_000910,order_000910,cust_0910,16452.68,2026-08-19,paid
led_000911,order_000911,cust_0911,10706.38,2026-08-21,paid
led_000912,order_000912,cust_0912,1242.0,2026-08-21,paid
led_000913,order_000913,cust_0913,13866.65,2026-08-21,paid
led_000914,order_000914,cust_0914,23937.93,2026-08-16,paid
led_000915,order_000915,cust_0915,6499.51,2026-08-13,paid
led_000916,order_000916,cust_0916,7787.13,2026-08-03,paid
led_000917,order_000917,cust_0917,17371.03,2026-08-06,paid
led_000918,order_000918,cust_0918,11270.33,2026-08-16,paid
led_000919,order_000919,cust_0919,11878.83,2026-08-11,paid
led_000920,order_000920,cust_0920,15363.18,2026-08-11,paid
led_000921,order_000921,cust_0921,21606.38,2026-08-11,paid
led_000922,order_000922,cust_0922,18487.89,2026-08-12,paid
led_000923,order_000923,cust_0923,24396.67,2026-08-05,paid
led_000924,order_000924,cust_0924,19136.29,2026-08-17,paid
led_000925,order_000925,cust_0925,14260.45,2026-08-11,paid
led_000926,order_000926,cust_0926,6422.58,2026-08-04,paid
led_000927,order_000927,cust_0927,7053.06,2026-08-08,paid
led_000928,order_000928,cust_0928,3951.5,2026-08-02,paid
led_000929,order_000929,cust_0929,7610.19,2026-08-13,paid
led_000930,order_000930,cust_0930,21672.01,2026-08-14,paid
led_000931,order_000931,cust_0931,6582.62,2026-08-06,paid
led_000932,order_000932,cust_0932,20430.21,2026-08-19,paid
led_000933,order_000933,cust_0933,18167.65,2026-08-07,paid
led_000934,order_000934,cust_0934,19196.47,2026-08-16,paid
led_000935,order_000935,cust_0935,24901.25,2026-08-15,paid
led_000936,order_000936,cust_0936,12719.61,2026-08-10,paid
led_000937,order_000937,cust_0937,12685.57,2026-08-03,paid
led_000938,order_000938,cust_0938,23658.2,2026-08-17,paid
led_000939,order_000939,cust_0939,11702.15,2026-08-08,paid
led_000940,order_000940,cust_0940,5771.04,2026-08-12,paid
led_000941,order_000941,cust_0941,1692.12,2026-08-10,paid
led_000942,order_000942,cust_0942,12624.91,2026-08-21,paid
led_000943,order_000943,cust_0943,16976.75,2026-08-10,paid
led_000944,order_000944,cust_0944,13648.92,2026-08-04,paid
led_000945,order_000945,cust_0945,11057.73,2026-08-09,paid
led_000946,order_000946,cust_0946,18323.95,2026-08-13,paid
led_000947,order_000947,cust_0947,9465.47,2026-08-13,paid
led_000948,order_000948,cust_0948,1753.36,2026-08-18,paid
led_000949,order_000949,cust_0949,5269.05,2026-08-18,paid
led_000950,order_000950,cust_0950,7570.74,2026-08-13,paid
led_000951,order_000951,cust_0951,12854.26,2026-08-18,paid
led_000952,order_000952,cust_0952,7353.16,2026-08-20,paid
led_000953,order_000953,cust_0953,17169.77,2026-08-04,paid
led_000954,order_000954,cust_0954,3652.25,2026-08-04,paid
led_000955,order_000955,cust_0955,10150.64,2026-08-11,paid
led_000956,order_000956,cust_0956,14166.88,2026-08-12,paid
led_000957,order_000957,cust_0957,18996.65,2026-08-07,paid
led_000958,order_000958,cust_0958,15260.34,2026-08-13,paid
led_000959,order_000959,cust_0959,12751.91,2026-08-02,paid
led_000960,order_000960,cust_0960,1453.39,2026-08-11,paid
led_000961,order_000961,cust_0961,20197.16,2026-08-17,paid
led_000962,order_000962,cust_0962,11696.22,2026-08-20,paid
led_000963,order_000963,cust_0963,22381.73,2026-08-05,paid
led_000964,order_000964,cust_0964,8535.16,2026-08-20,paid
led_000965,order_000965,cust_0965,8303.99,2026-08-13,paid
led_000966,order_000966,cust_0966,24770.09,2026-08-10,paid
led_000967,order_000967,cust_0967,15046.25,2026-08-17,paid
led_000968,order_000968,cust_0968,20793.09,2026-08-18,paid
led_000969,order_000969,cust_0969,12501.24,2026-08-19,paid
led_000970,order_000970,cust_0970,7844.87,2026-08-01,paid
led_000971,order_000971,cust_0971,9524.77,2026-08-04,paid
led_000972,order_000972,cust_0972,24507.5,2026-08-19,paid
led_000973,order_000973,cust_0973,8038.11,2026-08-21,paid
led_000974,order_000974,cust_0974,1152.86,2026-08-16,paid
led_000975,order_000975,cust_0975,7005.5,2026-08-21,paid
led_000976,order_000976,cust_0976,19681.15,2026-08-19,paid
led_000977,order_000977,cust_0977,14652.04,2026-08-02,paid
led_000978,order_000978,cust_0978,14796.32,2026-08-06,paid
led_000979,order_000979,cust_0979,13343.69,2026-08-20,paid
led_000980,order_000980,cust_0980,19477.85,2026-08-13,paid
led_000981,order_000981,cust_0981,4120.5,2026-08-08,paid
led_000982,order_000982,cust_0982,1273.48,2026-08-04,paid
led_000983,order_000983,cust_0983,5174.22,2026-08-15,paid
led_000984,order_000984,cust_0984,8185.47,2026-08-05,paid
led_000985,order_000985,cust_0985,10617.52,2026-08-07,paid
led_000986,order_000986,cust_0986,10554.25,2026-08-20,paid
led_000987,order_000987,cust_0987,23052.76,2026-08-02,paid
led_000988,order_000988,cust_0988,17791.49,2026-08-17,paid
led_000989,order_000989,cust_0989,5579.87,2026-08-11,paid
led_000990,order_000990,cust_0990,24954.01,2026-08-16,paid
led_000991,order_000991,cust_0991,13374.19,2026-08-11,paid
led_000992,order_000992,cust_0992,23938.79,2026-08-15,paid
led_000993,order_000993,cust_0993,22847.04,2026-08-11,paid
led_000994,order_000994,cust_0994,13883.69,2026-08-21,paid
led_000995,order_000995,cust_0995,20189.49,2026-08-09,paid
led_000996,order_000996,cust_0996,15446.88,2026-08-07,paid
led_000997,order_000997,cust_0997,23954.77,2026-08-09,paid
led_000998,order_000998,cust_0998,14173.12,2026-08-08,paid
led_000999,order_000999,cust_0999,23566.4,2026-08-10,paid
led_001000,order_001000,cust_1000,19393.77,2026-08-07,paid
led_001001,order_001001,cust_1001,17410.88,2026-08-16,paid
led_001002,order_001002,cust_1002,8267.5,2026-08-12,paid
led_001003,order_001003,cust_1003,14231.95,2026-08-09,paid
led_001004,order_001004,cust_1004,7550.84,2026-08-19,paid
led_001005,order_001005,cust_1005,17077.25,2026-08-13,paid
led_001006,order_001006,cust_1006,22446.13,2026-08-13,paid
led_001007,order_001007,cust_1007,20550.25,2026-08-05,paid
led_001008,order_001008,cust_1008,7616.09,2026-08-10,paid
led_001009,order_001009,cust_1009,23905.19,2026-08-03,paid
led_001010,order_001010,cust_1010,8985.91,2026-08-15,paid
led_001011,order_001011,cust_1011,16571.32,2026-08-16,paid
led_001012,order_001012,cust_1012,5742.68,2026-08-18,paid
led_001013,order_001013,cust_1013,7142.75,2026-08-18,paid
led_001014,order_001014,cust_1014,17556.2,2026-08-05,paid
led_001015,order_001015,cust_1015,3176.05,2026-08-19,paid
led_001016,order_001016,cust_1016,6362.41,2026-08-02,paid
led_001017,order_001017,cust_1017,16910.93,2026-08-17,paid
led_001018,order_001018,cust_1018,6028.96,2026-08-08,paid
led_001019,order_001019,cust_1019,1786.03,2026-08-14,paid
led_001020,order_001020,cust_1020,8592.19,2026-08-16,paid
led_001021,order_001021,cust_1021,2963.35,2026-08-05,paid
led_001022,order_001022,cust_1022,626.95,2026-08-18,paid
led_001023,order_001023,cust_1023,24458.81,2026-08-06,paid
led_001024,order_001024,cust_1024,10469.23,2026-08-16,paid
led_001025,order_001025,cust_1025,12197.49,2026-08-07,paid
led_001026,order_001026,cust_1026,19019.82,2026-08-10,paid
led_001027,order_001027,cust_1027,8368.61,2026-08-21,paid
led_001028,order_001028,cust_1028,1949.48,2026-08-03,paid
led_001029,order_001029,cust_1029,16481.32,2026-08-08,paid
led_001030,order_001030,cust_1030,13611.23,2026-08-02,paid
led_001031,order_001031,cust_1031,22874.13,2026-08-06,paid
led_001032,order_001032,cust_1032,10738.18,2026-08-06,paid
led_001033,order_001033,cust_1033,23381.1,2026-08-02,paid
led_001034,order_001034,cust_1034,24930.71,2026-08-13,paid
led_001035,order_001035,cust_1035,19805.04,2026-08-06,paid
led_001036,order_001036,cust_1036,23446.91,2026-08-10,paid
led_001037,order_001037,cust_1037,21980.21,2026-08-01,paid
led_001038,order_001038,cust_1038,7810.61,2026-08-20,paid
led_001039,order_001039,cust_1039,3128.87,2026-08-11,paid
led_001040,order_001040,cust_1040,7471.76,2026-08-21,paid
led_001041,order_001041,cust_1041,13810.86,2026-08-16,paid
led_001042,order_001042,cust_1042,22286.87,2026-08-05,paid
led_001043,order_001043,cust_1043,21350.96,2026-08-15,paid
led_001044,order_001044,cust_1044,7184.51,2026-08-04,paid
led_001045,order_001045,cust_1045,8601.76,2026-08-15,paid
led_001046,order_001046,cust_1046,16382.99,2026-08-06,paid
led_001047,order_001047,cust_1047,845.06,2026-08-11,paid
led_001048,order_001048,cust_1048,19873.81,2026-08-19,paid
led_001049,order_001049,cust_1049,17022.83,2026-08-07,paid
led_001050,order_001050,cust_1050,4799.63,2026-08-21,paid
led_001051,order_001051,cust_1051,22477.55,2026-08-14,paid
led_001052,order_001052,cust_1052,13124.38,2026-08-03,paid
led_001053,order_001053,cust_1053,10320.41,2026-08-04,paid
led_001054,order_001054,cust_1054,5027.14,2026-08-05,paid
led_001055,order_001055,cust_1055,12197.63,2026-08-08,paid
led_001056,order_001056,cust_1056,667.34,2026-08-13,paid
led_001057,order_001057,cust_1057,6270.27,2026-08-09,paid
led_001058,order_001058,cust_1058,23873.85,2026-08-10,paid
led_001059,order_001059,cust_1059,14770.29,2026-08-19,paid
led_001060,order_001060,cust_1060,780.18,2026-08-21,paid
led_001061,order_001061,cust_1061,9309.03,2026-08-08,paid
led_001062,order_001062,cust_1062,2022.05,2026-08-04,paid
led_001063,order_001063,cust_1063,11902.18,2026-08-06,paid
led_001064,order_001064,cust_1064,10432.71,2026-08-17,paid
led_001065,order_001065,cust_1065,23116.1,2026-08-10,paid
led_001066,order_001066,cust_1066,17412.11,2026-08-21,paid
led_001067,order_001067,cust_1067,22945.19,2026-08-10,paid
led_001068,order_001068,cust_1068,9504.83,2026-08-08,paid
led_001069,order_001069,cust_1069,5868.65,2026-08-05,paid
led_001070,order_001070,cust_1070,12215.46,2026-08-15,paid
led_001071,order_001071,cust_1071,18819.5,2026-08-20,paid
led_001072,order_001072,cust_1072,9653.81,2026-08-18,paid
led_001073,order_001073,cust_1073,22863.52,2026-08-18,paid
led_001074,order_001074,cust_1074,20148.88,2026-08-07,paid
led_001075,order_001075,cust_1075,19165.56,2026-08-20,paid
led_001076,order_001076,cust_1076,21891.81,2026-08-03,paid
led_001077,order_001077,cust_1077,13374.91,2026-08-17,paid
led_001078,order_001078,cust_1078,17742.27,2026-08-03,paid
led_001079,order_001079,cust_1079,22972.5,2026-08-04,paid
led_001080,order_001080,cust_1080,2013.07,2026-08-18,paid
led_001081,order_001081,cust_1081,22620.76,2026-08-07,paid
led_001082,order_001082,cust_1082,14531.19,2026-08-05,paid
led_001083,order_001083,cust_1083,4531.16,2026-08-17,paid
led_001084,order_001084,cust_1084,11325.09,2026-08-07,paid
led_001085,order_001085,cust_1085,18064.49,2026-08-16,paid
led_001086,order_001086,cust_1086,2728.07,2026-08-17,paid
led_001087,order_001087,cust_1087,11414.33,2026-08-02,paid
led_001088,order_001088,cust_1088,11609.09,2026-08-17,paid
led_001089,order_001089,cust_1089,10677.9,2026-08-19,paid
led_001090,order_001090,cust_1090,1914.55,2026-08-15,paid
led_001091,order_001091,cust_1091,16982.81,2026-08-10,paid
led_001092,order_001092,cust_1092,18220.36,2026-08-13,paid
led_001093,order_001093,cust_1093,6734.2,2026-08-01,paid
led_001094,order_001094,cust_1094,18772.21,2026-08-19,paid
led_001095,order_001095,cust_1095,2289.22,2026-08-14,paid
led_001096,order_001096,cust_1096,8940.96,2026-08-03,paid
led_001097,order_001097,cust_1097,13758.51,2026-08-02,paid
led_001098,order_001098,cust_1098,23397.28,2026-08-03,paid
led_001099,order_001099,cust_1099,24660.36,2026-08-16,paid
led_001100,order_001100,cust_1100,1277.5,2026-08-14,paid
led_001101,order_001101,cust_1101,4909.54,2026-08-05,paid
led_001102,order_001102,cust_1102,19262.78,2026-08-21,paid
led_001103,order_001103,cust_1103,24112.67,2026-08-12,paid
led_001104,order_001104,cust_1104,24824.99,2026-08-13,paid
led_001105,order_001105,cust_1105,11489.16,2026-08-13,paid
led_001106,order_001106,cust_1106,9703.32,2026-08-18,paid
led_001107,order_001107,cust_1107,3758.25,2026-08-12,paid
led_001108,order_001108,cust_1108,3406.51,2026-08-18,paid
led_001109,order_001109,cust_1109,10129.94,2026-08-05,paid
led_001110,order_001110,cust_1110,18332.52,2026-08-08,paid
led_001111,order_001111,cust_1111,20953.13,2026-08-01,paid
led_001112,order_001112,cust_1112,24473.02,2026-08-15,paid
led_001113,order_001113,cust_1113,17000.75,2026-08-18,paid
led_001114,order_001114,cust_1114,9792.27,2026-08-08,paid
led_001115,order_001115,cust_1115,6564.04,2026-08-12,paid
led_001116,order_001116,cust_1116,4300.47,2026-08-07,paid
led_001117,order_001117,cust_1117,23466.55,2026-08-04,paid
led_001118,order_001118,cust_1118,1289.32,2026-08-14,paid
led_001119,order_001119,cust_1119,15565.62,2026-08-01,paid
led_001120,order_001120,cust_1120,6396.32,2026-08-03,paid
led_001121,order_001121,cust_1121,2971.97,2026-08-02,paid
led_001122,order_001122,cust_1122,11437.81,2026-08-02,paid
led_001123,order_001123,cust_1123,6495.99,2026-08-02,paid
led_001124,order_001124,cust_1124,10355.5,2026-08-08,paid
led_001125,order_001125,cust_1125,13724.12,2026-08-02,paid
led_001126,order_001126,cust_1126,3933.32,2026-08-10,paid
led_001127,order_001127,cust_1127,6236.96,2026-08-19,paid
led_001128,order_001128,cust_1128,8313.14,2026-08-20,paid
led_001129,order_001129,cust_1129,19427.19,2026-08-11,paid
led_001130,order_001130,cust_1130,6304.15,2026-08-05,paid
led_001131,order_001131,cust_1131,24649.54,2026-08-17,paid
led_001132,order_001132,cust_1132,5915.55,2026-08-10,paid
led_001133,order_001133,cust_1133,7241.27,2026-08-18,paid
led_001134,order_001134,cust_1134,23738.75,2026-08-06,paid
led_001135,order_001135,cust_1135,15836.83,2026-08-14,paid
led_001136,order_001136,cust_1136,14118.34,2026-08-02,paid
led_001137,order_001137,cust_1137,24321.11,2026-08-21,paid
led_001138,order_001138,cust_1138,16947.89,2026-08-17,paid
led_001139,order_001139,cust_1139,8308.99,2026-08-14,paid
led_001140,order_001140,cust_1140,10502.35,2026-08-10,paid
led_001141,order_001141,cust_1141,9723.27,2026-08-18,paid
led_001142,order_001142,cust_1142,12101.21,2026-08-08,paid
led_001143,order_001143,cust_1143,7868.04,2026-08-05,paid
led_001144,order_001144,cust_1144,20241.52,2026-08-02,paid
led_001145,order_001145,cust_1145,14278.46,2026-08-14,paid
led_001146,order_001146,cust_1146,14153.53,2026-08-05,paid
led_001147,order_001147,cust_1147,10016.27,2026-08-09,paid
led_001148,order_001148,cust_1148,5481.75,2026-08-21,paid
led_001149,order_001149,cust_1149,2437.23,2026-08-15,paid
led_001150,order_001150,cust_1150,21254.77,2026-08-03,paid
led_001151,order_001151,cust_1151,13623.07,2026-08-07,paid
led_001152,order_001152,cust_1152,1762.65,2026-08-13,paid
led_001153,order_001153,cust_1153,17004.96,2026-08-20,paid
led_001154,order_001154,cust_1154,1468.92,2026-08-03,paid
led_001155,order_001155,cust_1155,5110.0,2026-08-19,paid
led_001156,order_001156,cust_1156,18245.48,2026-08-18,paid
led_001157,order_001157,cust_1157,5816.9,2026-08-07,paid
led_001158,order_001158,cust_1158,21802.11,2026-08-11,paid
led_001159,order_001159,cust_1159,7928.11,2026-08-01,paid
led_001160,order_001160,cust_1160,5689.29,2026-08-07,paid
led_001161,order_001161,cust_1161,24070.9,2026-08-04,paid
led_001162,order_001162,cust_1162,18798.54,2026-08-16,paid
led_001163,order_001163,cust_1163,22903.81,2026-08-20,paid
led_001164,order_001164,cust_1164,17742.33,2026-08-13,paid
led_001165,order_001165,cust_1165,22920.6,2026-08-18,paid
led_001166,order_001166,cust_1166,8379.57,2026-08-10,paid
led_001167,order_001167,cust_1167,9826.21,2026-08-18,paid
led_001168,order_001168,cust_1168,16393.67,2026-08-10,paid
led_001169,order_001169,cust_1169,6908.26,2026-08-17,paid
led_001170,order_001170,cust_1170,22128.89,2026-08-15,paid
led_001171,order_001171,cust_1171,2915.9,2026-08-16,paid
led_001172,order_001172,cust_1172,19159.91,2026-08-11,paid
led_001173,order_001173,cust_1173,22901.1,2026-08-12,paid
led_001174,order_001174,cust_1174,8166.59,2026-08-02,paid
led_001175,order_001175,cust_1175,14281.86,2026-08-08,paid
led_001176,order_001176,cust_1176,18660.68,2026-08-01,paid
led_001177,order_001177,cust_1177,6888.97,2026-08-19,paid
led_001178,order_001178,cust_1178,14689.0,2026-08-14,paid
led_001179,order_001179,cust_1179,7732.21,2026-08-07,paid
led_001180,order_001180,cust_1180,8581.7,2026-08-13,paid
led_001181,order_001181,cust_1181,14459.84,2026-08-08,paid
led_001182,order_001182,cust_1182,12732.89,2026-08-21,paid
led_001183,order_001183,cust_1183,23614.88,2026-08-11,paid
led_001184,order_001184,cust_1184,6804.51,2026-08-16,paid
led_001185,order_001185,cust_1185,24179.45,2026-08-21,paid
led_001186,order_001186,cust_1186,18620.06,2026-08-15,paid
led_001187,order_001187,cust_1187,4621.72,2026-08-12,paid
led_001188,order_001188,cust_1188,4647.01,2026-08-18,paid
led_001189,order_001189,cust_1189,12463.75,2026-08-18,paid
led_001190,order_001190,cust_1190,24762.93,2026-08-02,paid
led_001191,order_001191,cust_1191,13336.64,2026-08-03,paid
led_001192,order_001192,cust_1192,23657.11,2026-08-02,paid
led_001193,order_001193,cust_1193,19226.3,2026-08-14,paid
led_001194,order_001194,cust_1194,3868.54,2026-08-21,paid
led_001195,order_001195,cust_1195,6170.12,2026-08-05,paid
led_001196,order_001196,cust_1196,723.97,2026-08-17,paid
led_001197,order_001197,cust_1197,11672.24,2026-08-02,paid
led_001198,order_001198,cust_1198,15636.96,2026-08-20,paid
led_001199,order_001199,cust_1199,22862.41,2026-08-16,paid
led_001200,order_001200,cust_1200,885.43,2026-08-18,paid
led_001201,order_001201,cust_1201,14015.27,2026-08-01,paid
led_001202,order_001202,cust_1202,909.79,2026-08-09,paid
led_001203,order_001203,cust_1203,13625.58,2026-08-10,paid
led_001204,order_001204,cust_1204,919.99,2026-08-14,paid
led_001205,order_001205,cust_1205,20251.11,2026-08-06,paid
led_001206,order_001206,cust_1206,3121.9,2026-08-04,paid
led_001207,order_001207,cust_1207,13347.44,2026-08-08,paid
led_001208,order_001208,cust_1208,5202.34,2026-08-17,paid
led_001209,order_001209,cust_1209,6684.25,2026-08-12,paid
led_001210,order_001210,cust_1210,7049.46,2026-08-13,paid
led_001211,order_001211,cust_1211,2435.97,2026-08-13,paid
led_001212,order_001212,cust_1212,11745.44,2026-08-08,paid
led_001213,order_001213,cust_1213,24760.71,2026-08-08,paid
led_001214,order_001214,cust_1214,7849.38,2026-08-03,paid
led_001215,order_001215,cust_1215,16516.53,2026-08-21,paid
led_001216,order_001216,cust_1216,19109.85,2026-08-03,paid
led_001217,order_001217,cust_1217,10429.32,2026-08-13,paid
led_001218,order_001218,cust_1218,14041.19,2026-08-02,paid
led_001219,order_001219,cust_1219,16100.33,2026-08-06,paid
led_001220,order_001220,cust_1220,2525.81,2026-08-14,paid
led_001221,order_001221,cust_1221,16300.23,2026-08-11,paid
led_001222,order_001222,cust_1222,14363.49,2026-08-04,paid
led_001223,order_001223,cust_1223,22422.38,2026-08-02,paid
led_001224,order_001224,cust_1224,6129.28,2026-08-19,paid
led_001225,order_001225,cust_1225,12149.76,2026-08-02,paid
led_001226,order_001226,cust_1226,23141.9,2026-08-09,paid
led_001227,order_001227,cust_1227,22533.14,2026-08-19,paid
led_001228,order_001228,cust_1228,16623.68,2026-08-06,paid
led_001229,order_001229,cust_1229,23254.78,2026-08-11,paid
led_001230,order_001230,cust_1230,883.62,2026-08-07,paid
led_001231,order_001231,cust_1231,14882.38,2026-08-13,paid
led_001232,order_001232,cust_1232,23257.44,2026-08-10,paid
led_001233,order_001233,cust_1233,4480.03,2026-08-08,paid
led_001234,order_001234,cust_1234,14384.05,2026-08-13,paid
led_001235,order_001235,cust_1235,17087.36,2026-08-18,paid
led_001236,order_001236,cust_1236,8627.38,2026-08-05,paid
led_001237,order_001237,cust_1237,19867.2,2026-08-03,paid
led_001238,order_001238,cust_1238,12769.42,2026-08-12,paid
led_001239,order_001239,cust_1239,1815.56,2026-08-14,paid
led_001240,order_001240,cust_1240,6187.53,2026-08-03,paid
led_001241,order_001241,cust_1241,8844.52,2026-08-20,paid
led_001242,order_001242,cust_1242,23894.03,2026-08-13,paid
led_001243,order_001243,cust_1243,24238.55,2026-08-11,paid
led_001244,order_001244,cust_1244,1225.83,2026-08-09,paid
led_001245,order_001245,cust_1245,19696.93,2026-08-15,paid
led_001246,order_001246,cust_1246,12519.78,2026-08-12,paid
led_001247,order_001247,cust_1247,14049.42,2026-08-13,paid
led_001248,order_001248,cust_1248,11080.27,2026-08-19,paid
led_001249,order_001249,cust_1249,16686.46,2026-08-03,paid
led_001250,order_001250,cust_1250,19418.1,2026-08-10,paid
led_001251,order_001251,cust_1251,20052.35,2026-08-03,paid
led_001252,order_001252,cust_1252,2509.93,2026-08-05,paid
led_001253,order_001253,cust_1253,9810.0,2026-08-21,paid
led_001254,order_001254,cust_1254,4279.78,2026-08-13,paid
led_001255,order_001255,cust_1255,8258.62,2026-08-04,paid
led_001256,order_001256,cust_1256,2742.25,2026-08-10,paid
led_001257,order_001257,cust_1257,11396.03,2026-08-09,paid
led_001258,order_001258,cust_1258,3004.67,2026-08-03,paid
led_001259,order_001259,cust_1259,5091.1,2026-08-15,paid
led_001260,order_001260,cust_1260,14146.13,2026-08-17,paid
led_001261,order_001261,cust_1261,10497.08,2026-08-01,paid
led_001262,order_001262,cust_1262,2695.66,2026-08-18,paid
led_001263,order_001263,cust_1263,2780.07,2026-08-20,paid
led_001264,order_001264,cust_1264,19718.75,2026-08-13,paid
led_001265,order_001265,cust_1265,802.35,2026-08-14,paid
led_001266,order_001266,cust_1266,10001.09,2026-08-03,paid
led_001267,order_001267,cust_1267,18258.67,2026-08-18,paid
led_001268,order_001268,cust_1268,22677.59,2026-08-08,paid
led_001269,order_001269,cust_1269,14513.03,2026-08-06,paid
led_001270,order_001270,cust_1270,17290.24,2026-08-06,paid
led_001271,order_001271,cust_1271,3901.58,2026-08-10,paid
led_001272,order_001272,cust_1272,7075.97,2026-08-05,paid
led_001273,order_001273,cust_1273,2050.05,2026-08-14,paid
led_001274,order_001274,cust_1274,7261.07,2026-08-10,paid
led_001275,order_001275,cust_1275,12363.67,2026-08-03,paid
led_001276,order_001276,cust_1276,9347.56,2026-08-08,paid
led_001277,order_001277,cust_1277,18162.04,2026-08-16,paid
led_001278,order_001278,cust_1278,15048.26,2026-08-07,paid
led_001279,order_001279,cust_1279,11717.61,2026-08-05,paid
led_001280,order_001280,cust_1280,7964.12,2026-08-13,paid
led_001281,order_001281,cust_1281,8639.32,2026-08-20,paid
led_001282,order_001282,cust_1282,9807.3,2026-08-11,paid
led_001283,order_001283,cust_1283,11285.46,2026-08-14,paid
led_001284,order_001284,cust_1284,20479.15,2026-08-21,paid
led_001285,order_001285,cust_1285,24368.52,2026-08-05,paid
led_001286,order_001286,cust_1286,7860.66,2026-08-20,paid
led_001287,order_001287,cust_1287,23708.33,2026-08-07,paid
led_001288,order_001288,cust_1288,12235.74,2026-08-06,paid
led_001289,order_001289,cust_1289,24132.08,2026-08-11,paid
led_001290,order_001290,cust_1290,7640.48,2026-08-21,paid
led_001291,order_001291,cust_1291,12529.68,2026-08-19,paid
led_001292,order_001292,cust_1292,19658.37,2026-08-11,paid
led_001293,order_001293,cust_1293,9713.35,2026-08-13,paid
led_001294,order_001294,cust_1294,9442.88,2026-08-19,paid
led_001295,order_001295,cust_1295,5395.1,2026-08-18,paid
led_001296,order_001296,cust_1296,4908.22,2026-08-18,paid
led_001297,order_001297,cust_1297,1159.44,2026-08-15,paid
led_001298,order_001298,cust_1298,23602.89,2026-08-07,paid
led_001299,order_001299,cust_1299,11242.15,2026-08-10,paid
led_001300,order_001300,cust_1300,20866.4,2026-08-03,paid
led_001301,order_001301,cust_1301,20564.66,2026-08-14,paid
led_001302,order_001302,cust_1302,16987.95,2026-08-05,paid
led_001303,order_001303,cust_1303,16016.73,2026-08-08,paid
led_001304,order_001304,cust_1304,6690.7,2026-08-05,paid
led_001305,order_001305,cust_1305,18023.29,2026-08-13,paid
led_001306,order_001306,cust_1306,2312.15,2026-08-20,paid
led_001307,order_001307,cust_1307,12241.25,2026-08-13,paid
led_001308,order_001308,cust_1308,13592.0,2026-08-14,paid
led_001309,order_001309,cust_1309,13819.31,2026-08-12,paid
led_001310,order_001310,cust_1310,17690.04,2026-08-18,paid
led_001311,order_001311,cust_1311,15048.59,2026-08-03,paid
led_001312,order_001312,cust_1312,3179.55,2026-08-08,paid
led_001313,order_001313,cust_1313,16611.24,2026-08-12,paid
led_001314,order_001314,cust_1314,4575.29,2026-08-20,paid
led_001315,order_001315,cust_1315,1585.27,2026-08-21,paid
led_001316,order_001316,cust_1316,17098.06,2026-08-13,paid
led_001317,order_001317,cust_1317,24186.87,2026-08-11,paid
led_001318,order_001318,cust_1318,24160.06,2026-08-14,paid
led_001319,order_001319,cust_1319,3095.64,2026-08-04,paid
led_001320,order_001320,cust_1320,6839.09,2026-08-17,paid
led_001321,order_001321,cust_1321,18797.9,2026-08-18,paid
led_001322,order_001322,cust_1322,14722.7,2026-08-19,paid
led_001323,order_001323,cust_1323,5915.28,2026-08-12,paid
led_001324,order_001324,cust_1324,10082.79,2026-08-19,paid
led_001325,order_001325,cust_1325,17415.71,2026-08-05,paid
led_001326,order_001326,cust_1326,8951.7,2026-08-01,paid
led_001327,order_001327,cust_1327,12327.89,2026-08-10,paid
led_001328,order_001328,cust_1328,10691.4,2026-08-03,paid
led_001329,order_001329,cust_1329,3343.7,2026-08-05,paid
led_001330,order_001330,cust_1330,9034.05,2026-08-11,paid
led_001331,order_001331,cust_1331,11655.65,2026-08-07,paid
led_001332,order_001332,cust_1332,13267.31,2026-08-12,paid
led_001333,order_001333,cust_1333,12165.98,2026-08-15,paid
led_001334,order_001334,cust_1334,18188.85,2026-08-15,paid
led_001335,order_001335,cust_1335,8313.28,2026-08-10,paid
led_001336,order_001336,cust_1336,17914.09,2026-08-01,paid
led_001337,order_001337,cust_1337,21304.91,2026-08-21,paid
led_001338,order_001338,cust_1338,3179.39,2026-08-06,paid
led_001339,order_001339,cust_1339,23283.1,2026-08-08,paid
led_001340,order_001340,cust_1340,13141.85,2026-08-18,paid
led_001341,order_001341,cust_1341,4423.32,2026-08-18,paid
led_001342,order_001342,cust_1342,10946.05,2026-08-15,paid
led_001343,order_001343,cust_1343,6180.46,2026-08-13,paid
led_001344,order_001344,cust_1344,15929.13,2026-08-06,paid
led_001345,order_001345,cust_1345,16191.73,2026-08-14,paid
led_001346,order_001346,cust_1346,10191.77,2026-08-20,paid
led_001347,order_001347,cust_1347,22135.89,2026-08-15,paid
led_001348,order_001348,cust_1348,15008.98,2026-08-13,paid
led_001349,order_001349,cust_1349,609.03,2026-08-07,paid
led_001350,order_001350,cust_1350,5541.72,2026-08-03,paid
led_001351,order_001351,cust_1351,14645.02,2026-08-18,paid
led_001352,order_001352,cust_1352,5080.52,2026-08-11,paid
